tax_id	scientificName	Order	Diet	Massg	high_hfp_extent_suitable	high_hfp_extent_unsuitable	GISfrag_suitable	Percentage_change_suitable	Percentage_change_unsuitable	mean_distance_unsuitable	proportion_suitable	proportion_unsuitable	trans9617
5799	Ctenomys bonettoi	Rodentia	herbivore	142.5	100	100	339.1088224	0	0	903.4574632	16.8706056	83.1293944	1
5802	Ctenomys conoveri	Rodentia	herbivore	710	67.22201186	57.7066359	915.625712	11.30304168	7.873802582	8437.753015	15.94766645	84.05233355	0
5804	Ctenomys emilianus	Rodentia	herbivore	285.3	100	53.70351293	302.6160857	0	13.00594667	9181.137445	0.087809297	99.9121907	1
5806	Ctenomys fulvus	Rodentia	herbivore	345	52.7349154		14618.74702	5.327413984			100	0	0
5807	Ctenomys haigi	Rodentia	herbivore	164	75.65081151	80.6557377	2303.791961	2.081673836	2.43902439	390.4513304	92.20582507	7.794174925	0
5809	Ctenomys latro	Rodentia	herbivore	192	94.83793517	94.84327604	640.6274332	1.518987342	1.343283582	1608.224569	25.29107286	74.70892714	1
5810	Ctenomys leucodon	Rodentia	herbivore	243.6	99.81778426	99.71910112	576.2238522	0	0	671.1611791	47.55823744	52.44176256	0
5811	Ctenomys lewisi	Rodentia	herbivore	117.2	100	100	1279.603262	0	0	536.7671857	75.77364833	24.22635167	0
5812	Ctenomys magellanicus	Rodentia	herbivore	272	86.06931345	60.64094388	2163.579249	0.52753638	2.629226482	1195.522968	59.26954622	40.73045378	0
5813	Ctenomys maulinus	Rodentia	herbivore	215	82.15874711	90.06274335	464.7598978	2.718509693	1.448397401	2808.876526	21.7383714	78.2616286	0
5814	Ctenomys mendocinus	Rodentia	herbivore	123.5	95.34955086	78.89239738	6148.387837	0.794347406	1.731834975	24519.54457	52.13123892	47.86876108	0
5817	Ctenomys occultus	Rodentia	herbivore	150	100	100	548.6149334	0	0	875.6388422	23.90921111	76.09078889	1
5818	Ctenomys opimus	Rodentia	herbivore	370.5	71.22426058	56.91463157	970.6332561	1.376156434	2.865429365	2083.209078	46.09294126	53.90705874	0
5819	Ctenomys pearsoni	Rodentia	herbivore	216	99.07741677	98.97898611	386.4545063	0	0	958.8140094	22.62422961	77.37577039	1
5820	Ctenomys perrensi	Rodentia	herbivore	216	99.98983688	99.98840714	654.4489843	0	0	1101.257294	43.24039698	56.75960302	0
5821	Ctenomys peruanus	Rodentia	herbivore	490	100	99.28684628	653.461979	0	0.07980846	631.5867084	54.71302141	45.28697859	0
5823	Ctenomys porteousi	Rodentia	herbivore	192.4	97.91548586	97.55971223	493.787176	0.109338822	0.141584567	613.1209762	47.76258007	52.23741993	1
5826	Ctenomys sociabilis	Rodentia	herbivore	210	39.14473684	44.11134904	551.66708	52.94117647	33.00970874	490.5889218	55.72039226	44.27960774	1
5827	Ctenomys steinbachi	Rodentia	herbivore	385	100	93.76976422	1417.318539	0	2.668323275	14164.07147	7.081937394	92.91806261	0
5828	Ctenomys talarum	Rodentia	herbivore	132.3	89.5043133	98.10578331	1134.691323	0.757286009	0.349780804	658.7578652	57.37667111	42.62332889	0
5829	Ctenomys torquatus	Rodentia	herbivore	209.5	97.72241735	99.23593772	448.5988165	0	0	1257.305744	22.77363133	77.22636867	0
5953	Cuon alpinus	Carnivora	carnivore	12760	78.91916701	89.45807585	1897.08214	0.30563759	0.372158851	2527.788537	67.90223623	32.09776377	1
6019	Cyclopes didactylus	Pilosa	carnivore	329.5	23.59988877	69.98067296	3581.313509	8.452321371	3.093464248	939.9717251	84.17442485	15.82557515	0
6081	Cynocephalus volans	Dermoptera	herbivore	1250	96.98898453	94.29429429	1837.903915	0.761550178	0.379715826	431.7939108	92.63502629	7.364973714	0
6082	Cynogale bennettii	Carnivora	omnivore	4500	82.67260648	94.7076963	1027.186923	10.51586189	3.485587535	1385.559168	46.87846256	53.12153744	1
6089	Cynomys mexicanus	Rodentia	herbivore	900	72.42472266	87.5	1088.4278	1.094091904	0	318.8176869	97.38562092	2.614379085	1
6090	Cynomys parvidens	Rodentia	herbivore	900	99.17012448	97.18014449	1213.294632	0	0	1132.080001	48.80014576	51.19985424	1
6091	Cynomys ludovicianus	Rodentia	herbivore	1364	98.76463791	96.39726812	724.0840452	0.024499991	0.018076549	1428.724324	46.47799375	53.52200625	0
6103	Cynopterus brachyotis	Chiroptera	herbivore	31.2	83.38003454	94.74094566	1051.655564	7.732299038	1.688161296	1486.428489	52.00422108	47.99577892	0
6104	Cynopterus horsfieldii	Chiroptera	herbivore	55.1	83.84616947	89.48476886	2150.133993	7.808952387	4.717317386	1088.970159	86.59258176	13.40741824	0
6105	Cynopterus nusatenggara	Chiroptera	herbivore	36.4	99.88040066	99.77600509	835.8965757	0.074839096	0.15787263	6373.440059	16.56318641	83.43681359	0
6106	Cynopterus sphinx	Chiroptera	herbivore	43.7	98.41600572	94.65634284	2139.075849	0.635260318	0.761646639	19699.43842	53.04689423	46.95310577	0
6107	Cynopterus titthaecheilus	Chiroptera	herbivore	56.3	99.96066337	99.31931986	2455.745534	0.024285872	0.026463823	3253.369593	74.98352919	25.01647081	0
6204	Cystophora cristata	Carnivora	carnivore	288333.5	47.88475227		444.4071202	4.034447101			100	0	1
6206	Cyttarops alecto	Chiroptera	carnivore	5.3	47.70280379	64.36931582	2030.284266	5.059781188	5.527724329	2484.354845	73.03232688	26.96767312	0
6220	Dactylomys boliviensis	Rodentia	herbivore	728.8	24.45728534	65.97814098	3109.000678	8.067881669	3.465045593	545.9878178	91.19088518	8.809114815	0
6221	Dactylomys dactylinus	Rodentia	herbivore	650	12.82668682	48.09708742	3941.904545	9.399835571	4.624384608	1951.989472	85.49543096	14.50456904	0
6223	Dactylopsila megalura	Diprotodontia	omnivore	387.5	36.8375288	46.73718713	689.354234	92.26956214	66.4382106	2558.29012	36.31427872	63.68572128	0
6224	Dactylopsila tatei	Diprotodontia	omnivore	252	100	100	335.4865683	0	0	634.9650005	21.08963093	78.91036907	1
6225	Dactylonax palpator	Diprotodontia	omnivore	398	63.96098226	61.83056008	858.3404519	28.98394331	29.06066202	1147.030498	55.97666515	44.02333485	0
6226	Dactylopsila trivirgata	Diprotodontia	omnivore	413.5	34.62078419	34.57745563	827.7274563	45.70061819	39.55659734	1044.315457	51.49137215	48.50862785	0
6232	Dama mesopotamica	Cetartiodactyla	herbivore	72500	86.2745098	48.73524452	361.0765669	0	0	1454.729414	9.003884573	90.99611543	1
6234	Beatragus hunteri	Cetartiodactyla	herbivore	80000	65.36489152	57.94755584	1826.429173	26.61436331	34.30167598	853.8718235	71.15746813	28.84253187	1
6235	Damaliscus lunatus	Cetartiodactyla	herbivore	136000.3	78.47972416	81.4841818	1584.244647	3.375615188	3.918918407	1099.729663	64.66266226	35.33733774	0
6265	Dasyuroides byrnei	Dasyuromorphia	carnivore	103.8	42.49183347	50.35046729	7214.598294	0	0.232018561	577.3607072	96.41694218	3.583057821	1
6266	Dasycercus cristicauda	Dasyuromorphia	carnivore	100	20.78925215	46.91780822	25750.74495	0	0	396.2558198	99.74420746	0.255792536	1
6267	Dasycercus blythi	Dasyuromorphia	carnivore	83.8	30.05470617	41.96710805	7687.99081	0.048838737	0.423038032	616.8546865	92.19030798	7.809692022	0
6268	Dasymys foxi	Rodentia	herbivore	116.6	100	100	1938.098377	0	0	405.7116136	90.67392183	9.326078174	1
6269	Dasymys incomtus	Rodentia	herbivore	90.2	86.5340322	81.3243474	3851.876883	5.386132672	5.208588645	5633.487346	93.67615966	6.323840343	0
6270	Dasymys montanus	Rodentia	herbivore	82	100	97.18543046	389.9361832	0	0.113571834	2016.089362	5.09324337	94.90675663	1
6271	Dasymys nudipes	Rodentia	herbivore	109.4	70.66541299	91.64504816	762.2901993	3.113549364	1.646396993	5083.533373	22.15570312	77.84429688	1
6272	Dasymys rufulus	Rodentia	herbivore	88.3	92.74434486	99.27121335	331.4775235	1.70271514	0.196583412	71534.15103	0.27661566	99.72338434	0
6279	Dasyprocta coibae	Rodentia	omnivore	2195.5	0	0	1156.277779			367.5539613	82.48328558	17.51671442	0
6281	Dasyprocta fuliginosa	Rodentia	omnivore	3500	13.55901436	43.14290464	5038.689377	10.10643175	5.657590547	576.6452817	91.76126083	8.238739167	0
6282	Dasyprocta guamara	Rodentia	omnivore	2650	31.99845124	36.23146263	1496.188986	132.5151253	129.6147673	487.7994228	83.72197061	16.27802939	1
6285	Dasyprocta mexicana	Rodentia	omnivore	5000	89.11810672	94.55971075	698.3202547	0.651367873	0.242313763	1952.372345	32.01026452	67.98973548	1
6286	Dasyprocta prymnolopha	Rodentia	omnivore	2900	69.75714255	76.82356065	956.2580005	2.217658969	2.377092547	2374.920646	36.34650535	63.65349465	0
6287	Dasyprocta ruatanica	Rodentia	omnivore	1659.9		100			0	501.1417309	0	100	1
6288	Dasypus hybridus	Cingulata	carnivore	1500	96.87800761	96.66956323	645.6389171	0.147423672	0.215897175	1987.142809	27.23213967	72.76786033	1
6289	Dasypus kappleri	Cingulata	carnivore	9500	12.89481369	41.81955081	3091.661134	10.7228278	5.249385239	944.6564826	82.70316577	17.29683423	0
6290	Dasypus novemcinctus	Cingulata	carnivore	4203.8	60.88129912	71.71807241	3561.164026	2.209079348	2.104140778	801.3196475	88.16244831	11.83755169	0
6291	Dasypus pilosus	Cingulata	carnivore	4445	64.40329959	85.99283265	1027.622726	4.407405336	1.147158989	1138.358988	51.66096367	48.33903633	1
6292	Dasypus sabanicola	Cingulata	carnivore	1150	75.35411844	74.12685215	1064.180954	2.993451824	2.508542043	2720.342418	47.28834786	52.71165214	1
6293	Dasypus septemcinctus	Cingulata	carnivore	1526.7	85.87965255	57.53262355	889.8870298	1.247650287	3.381082239	2348.901703	42.71313286	57.28686714	0
6294	Dasyurus geoffroii	Dasyuromorphia	carnivore	1100	48.37270503	92.39296255	1384.962217	0	0.058638808	2095.710625	25.6791525	74.3208475	1
6295	Dasyurus hallucatus	Dasyuromorphia	omnivore	525	53.13396988	50.37750586	23407.983	0.450858207	3.850129199	484.4877807	97.64582105	2.354178954	1
6296	Dasyurus viverrinus	Dasyuromorphia	carnivore	1090	63.77399392	63.6475554	1291.053965	0.076754386	0.027631943	398.2889715	91.09925859	8.900741408	1
6299	Dasyurus albopunctatus	Dasyuromorphia	carnivore	637	46.3838932	41.93061969	1295.965913	37.02422793	41.30518702	802.5773936	79.66490241	20.33509759	1
6300	Dasyurus maculatus	Dasyuromorphia	carnivore	5500	81.59286008	87.85637728	2400.21719	0.122336659	0.015249482	575.292134	91.89421478	8.105785221	1
6301	Dasyurus spartacus	Dasyuromorphia	carnivore	1212.6	26.7244471	32.18753178	727.6841487	65.26504138	36.05055292	524.378429	63.00580772	36.99419228	1
6302	Daubentonia madagascariensis	Primates	omnivore	2500	96.96253944	97.05008706	2545.341156	2.388336075	2.205804749	439.8546943	92.07049158	7.92950842	1
6313	Delanymys brooksi	Rodentia	herbivore	5	99.39301973	97.41231174	550.2622086	0	0	3238.131767	6.570883835	93.42911617	1
6329	Delomys dorsalis	Rodentia	omnivore	67.5	93.17029259	96.24260275	1138.898007	0.146769233	0.043519155	3493.400368	49.59456208	50.40543792	0
6330	Delomys sublineatus	Rodentia	omnivore	90	86.2962143	95.85361485	718.2568634	0.30785018	0.142187411	13620.87917	14.99030244	85.00969756	0
6335	Delphinapterus leucas	Cetartiodactyla	carnivore	1360000									0
6336	Delphinus delphis	Cetartiodactyla	carnivore	80000									0
6409	Dendrohyrax arboreus	Hyracoidea	herbivore	2950	87.5412638	91.54795367	1178.996887	4.914685723	2.050767406	4708.142919	46.83500255	53.16499745	0
6410	Dendrohyrax dorsalis	Hyracoidea	herbivore	3175	71.51375427	84.00817366	1641.650344	13.88396385	4.670457493	1699.984691	62.07310052	37.92689948	0
6426	Dendrolagus bennettianus	Diprotodontia	herbivore	10950	29.1245204	21.14197531	1822.403616	0	0	531.8161196	81.81122254	18.18877746	1
6427	Dendrolagus dorianus	Diprotodontia	herbivore	10068.3	49.72413169	59.63378879	859.149786	54.14279218	43.00556586	1691.511475	55.13845368	44.86154632	1
6429	Dendrolagus goodfellowi	Diprotodontia	herbivore	8025	69.86573125	80.59236165	842.1573802	10.06412306	6.114681475	688.9190483	65.63665866	34.36334134	1
6431	Dendrolagus inustus	Diprotodontia	herbivore	13031.3	34.38932058	34.83931553	724.144451	63.13599494	68.74646434	3214.975284	38.93747696	61.06252304	1
6432	Dendrolagus lumholtzi	Diprotodontia	herbivore	6750	49.55098494	83.73702422	2630.179264	0.175387314	0.619834711	407.9429245	92.2090872	7.790912804	1
6433	Dendrolagus matschiei	Diprotodontia	herbivore	6960	100	100	681.4963878	0	0	1304.378134	42.01691718	57.98308282	1
6434	Dendrolagus ursinus	Diprotodontia	herbivore	13250	33.12722596	48.42118666	984.9793294	67.10467373	22.58743098	490.2595408	71.79589632	28.20410368	1
6435	Dendrolagus scottae	Diprotodontia	herbivore	10375	65.22727273	84.76977568	569.9309942	2.43902439	0.557103064	976.1044407	34.97378539	65.02621461	1
6436	Dendrolagus spadix	Diprotodontia	herbivore	9100	26.77486475	19.1184602	593.1924389	0	0	1597.04435	23.87619736	76.12380264	1
6437	Dendrolagus mbaiso	Diprotodontia	herbivore	8750	71.65461121	68.54670248	865.204266	39.55835962	45.75533304	1245.722137	39.82958871	60.17041129	1
6439	Dendromus kahuziensis	Rodentia	omnivore	12	100	100	300	0	0	1706.734792	0.485100485	99.51489951	1
6440	Dendromus insignis	Rodentia	omnivore	11.1	93.30438437	91.72043847	880.4849443	0.112595706	0.093236142	927.2687688	52.22977481	47.77022519	0
6441	Dendromus kivu	Rodentia	omnivore	11	97.09611297	97.25490196	2623.843046	0	0.134408602	458.7781206	94.48455721	5.515442788	0
6442	Dendromus lovati	Rodentia	omnivore	12	100	100	485.1404978	0	0	2849.048306	17.64512503	82.35487497	0
6443	Dendromus melanotis	Rodentia	omnivore	9.1	79.6557029	89.57322293	3195.480202	2.38823502	2.715135323	2223.240961	52.24345905	47.75654095	0
6444	Dendromus mesomelas	Rodentia	omnivore	11.1	78.01890255	85.52067597	629.1638879	2.067039106	4.874625489	5750.319982	15.78259428	84.21740572	0
